image,avg-shannon 20- 80,avg-shannon 80-160,avg-shannon160-240,avg-shannon-nan 20- 80,avg-shannon-nan 80-160,avg-shannon-nan160-240,first_order-shannon,edge-density
E-M-A-3.png,4.5237,4.5237,4.5358,4.5358,4.0846,135.8028
E-R-N-32.png,4.5455,4.5455,4.5524,4.5524,4.2704,121.3117
